Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Months,Sales,Ville,Hour,Grouped
293356,USB-C Charging Cable,1.0,11.95,11/13/19 00:59,"394 Dogwood St, Dallas, TX 75001",11,11.95, Dallas,0,"USB-C Charging Cable,USB-C Charging Cable"
293361,Lightning Charging Cable,1.0,14.95,11/04/19 11:28,"905 Willow St, San Francisco, CA 94016",11,14.95, San Francisco,11,"Lightning Charging Cable,27in 4K Gaming Monitor"
293445,Lightning Charging Cable,1.0,14.95,11/05/19 12:54,"123 9th St, Atlanta, GA 30301",11,14.95, Atlanta,12,"Lightning Charging Cable,Bose SoundSport Headphones"
293469,Google Phone,1.0,600.0,11/25/19 18:33,"713 Cherry St, Los Angeles, CA 90001",11,600.0, Los Angeles,18,"Google Phone,Wired Headphones"
293485,iPhone,1.0,700.0,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016",11,700.0, San Francisco,7,"iPhone,Lightning Charging Cable,Wired Headphones"
293520,Apple Airpods Headphones,1.0,150.0,11/17/19 17:08,"486 Johnson St, New York City, NY 10001",11,150.0, New York City,17,"Apple Airpods Headphones,Google Phone"
293560,27in 4K Gaming Monitor,1.0,389.99,11/11/19 16:26,"235 Chestnut St, New York City, NY 10001",11,389.99, New York City,16,"27in 4K Gaming Monitor,Wired Headphones"
293612,ThinkPad Laptop,1.0,999.99,11/13/19 14:00,"659 Elm St, New York City, NY 10001",11,999.99, New York City,14,"ThinkPad Laptop,Apple Airpods Headphones"
293618,Google Phone,1.0,600.0,11/19/19 01:12,"847 Wilson St, San Francisco, CA 94016",11,600.0, San Francisco,1,"Google Phone,USB-C Charging Cable"
293622,ThinkPad Laptop,1.0,999.99,11/07/19 20:35,"611 2nd St, Seattle, WA 98101",11,999.99, Seattle,20,"ThinkPad Laptop,AAA Batteries (4-pack)"
293647,iPhone,1.0,700.0,11/20/19 07:49,"900 Willow St, Atlanta, GA 30301",11,700.0, Atlanta,7,"iPhone,Lightning Charging Cable,AAA Batteries (4-pack)"
293664,Bose SoundSport Headphones,1.0,99.99,11/15/19 12:48,"79 Center St, Boston, MA 02215",11,99.99, Boston,12,"Bose SoundSport Headphones,20in Monitor"
293684,iPhone,1.0,700.0,11/16/19 22:14,"668 Elm St, Los Angeles, CA 90001",11,700.0, Los Angeles,22,"iPhone,Wired Headphones"
293694,Vareebadd Phone,1.0,400.0,11/27/19 23:30,"118 Sunset St, Boston, MA 02215",11,400.0, Boston,23,"Vareebadd Phone,USB-C Charging Cable"
293746,Vareebadd Phone,1.0,400.0,11/16/19 12:17,"569 Johnson St, San Francisco, CA 94016",11,400.0, San Francisco,12,"Vareebadd Phone,Apple Airpods Headphones"
293750,Vareebadd Phone,1.0,400.0,11/16/19 17:20,"555 Walnut St, San Francisco, CA 94016",11,400.0, San Francisco,17,"Vareebadd Phone,Wired Headphones"
293764,Google Phone,1.0,600.0,11/07/19 10:54,"10 West St, Boston, MA 02215",11,600.0, Boston,10,"Google Phone,Wired Headphones"
293824,Google Phone,1.0,600.0,11/09/19 10:03,"572 Church St, Portland, OR 97035",11,600.0, Portland,10,"Google Phone,Wired Headphones"
293838,iPhone,1.0,700.0,11/28/19 10:14,"35 North St, San Francisco, CA 94016",11,700.0, San Francisco,10,"iPhone,Lightning Charging Cable"
293843,iPhone,1.0,700.0,11/04/19 00:00,"343 Hill St, San Francisco, CA 94016",11,700.0, San Francisco,0,"iPhone,AA Batteries (4-pack)"
293874,Google Phone,1.0,600.0,11/25/19 08:04,"383 14th St, San Francisco, CA 94016",11,600.0, San Francisco,8,"Google Phone,USB-C Charging Cable"
293875,Google Phone,1.0,600.0,11/16/19 13:38,"911 Jackson St, Portland, OR 97035",11,600.0, Portland,13,"Google Phone,USB-C Charging Cable"
293890,iPhone,1.0,700.0,11/28/19 15:51,"248 River St, New York City, NY 10001",11,700.0, New York City,15,"iPhone,Lightning Charging Cable"
293909,USB-C Charging Cable,1.0,11.95,11/20/19 19:36,"402 2nd St, Boston, MA 02215",11,11.95, Boston,19,"USB-C Charging Cable,27in FHD Monitor"
293916,AA Batteries (4-pack),2.0,3.84,11/16/19 12:29,"702 Hickory St, Los Angeles, CA 90001",11,7.68, Los Angeles,12,"AA Batteries (4-pack),ThinkPad Laptop"
293917,AA Batteries (4-pack),1.0,3.84,11/24/19 00:27,"698 8th St, Boston, MA 02215",11,3.84, Boston,0,"AA Batteries (4-pack),Wired Headphones"
293934,Macbook Pro Laptop,1.0,1700.0,11/29/19 15:12,"131 Dogwood St, Boston, MA 02215",11,1700.0, Boston,15,"Macbook Pro Laptop,Google Phone"
293947,Vareebadd Phone,1.0,400.0,11/30/19 13:37,"935 Madison St, New York City, NY 10001",11,400.0, New York City,13,"Vareebadd Phone,USB-C Charging Cable"
293952,34in Ultrawide Monitor,1.0,379.99,11/09/19 20:13,"504 North St, San Francisco, CA 94016",11,379.99, San Francisco,20,"34in Ultrawide Monitor,Bose SoundSport Headphones"
293958,Lightning Charging Cable,1.0,14.95,11/14/19 21:45,"26 Walnut St, San Francisco, CA 94016",11,14.95, San Francisco,21,"Lightning Charging Cable,Apple Airpods Headphones"
293976,AAA Batteries (4-pack),2.0,2.99,11/16/19 16:04,"383 Park St, Los Angeles, CA 90001",11,5.98, Los Angeles,16,"AAA Batteries (4-pack),Google Phone"
294035,Lightning Charging Cable,1.0,14.95,11/25/19 21:32,"92 South St, San Francisco, CA 94016",11,14.95, San Francisco,21,"Lightning Charging Cable,Apple Airpods Headphones"
294056,Google Phone,1.0,600.0,11/04/19 20:55,"345 5th St, San Francisco, CA 94016",11,600.0, San Francisco,20,"Google Phone,Bose SoundSport Headphones,Wired Headphones"
294092,20in Monitor,1.0,109.99,11/08/19 20:50,"566 Spruce St, San Francisco, CA 94016",11,109.99, San Francisco,20,"20in Monitor,USB-C Charging Cable"
294115,27in FHD Monitor,1.0,149.99,11/09/19 14:55,"409 Cedar St, Atlanta, GA 30301",11,149.99, Atlanta,14,"27in FHD Monitor,Wired Headphones"
294138,20in Monitor,1.0,109.99,11/18/19 18:13,"382 Lakeview St, Atlanta, GA 30301",11,109.99, Atlanta,18,"20in Monitor,Wired Headphones"
294147,iPhone,1.0,700.0,11/30/19 23:31,"598 Willow St, Boston, MA 02215",11,700.0, Boston,23,"iPhone,Lightning Charging Cable"
294172,Bose SoundSport Headphones,1.0,99.99,11/28/19 11:05,"986 Highland St, Seattle, WA 98101",11,99.99, Seattle,11,"Bose SoundSport Headphones,Lightning Charging Cable"
294190,AAA Batteries (4-pack),1.0,2.99,11/19/19 09:03,"491 Jefferson St, Boston, MA 02215",11,2.99, Boston,9,"AAA Batteries (4-pack),iPhone"
294191,Apple Airpods Headphones,1.0,150.0,11/26/19 04:52,"499 Maple St, Los Angeles, CA 90001",11,150.0, Los Angeles,4,"Apple Airpods Headphones,USB-C Charging Cable"
294199,iPhone,1.0,700.0,11/23/19 16:52,"742 Park St, Los Angeles, CA 90001",11,700.0, Los Angeles,16,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
294214,iPhone,1.0,700.0,11/11/19 22:11,"950 Maple St, Austin, TX 73301",11,700.0, Austin,22,"iPhone,Wired Headphones"
294278,Vareebadd Phone,1.0,400.0,11/25/19 15:09,"63 Hickory St, Los Angeles, CA 90001",11,400.0, Los Angeles,15,"Vareebadd Phone,Bose SoundSport Headphones"
294314,iPhone,1.0,700.0,11/20/19 22:02,"267 Jefferson St, Boston, MA 02215",11,700.0, Boston,22,"iPhone,Apple Airpods Headphones"
294360,Google Phone,1.0,600.0,11/02/19 23:24,"957 1st St, Atlanta, GA 30301",11,600.0, Atlanta,23,"Google Phone,Bose SoundSport Headphones"
294381,iPhone,1.0,700.0,11/11/19 10:12,"872 Willow St, Atlanta, GA 30301",11,700.0, Atlanta,10,"iPhone,Lightning Charging Cable"
294430,Wired Headphones,1.0,11.99,11/21/19 13:38,"83 Sunset St, Atlanta, GA 30301",11,11.99, Atlanta,13,"Wired Headphones,Bose SoundSport Headphones"
294439,USB-C Charging Cable,2.0,11.95,11/06/19 10:37,"5 7th St, San Francisco, CA 94016",11,23.9, San Francisco,10,"USB-C Charging Cable,Lightning Charging Cable"
294474,iPhone,1.0,700.0,11/09/19 09:09,"673 Jefferson St, Boston, MA 02215",11,700.0, Boston,9,"iPhone,Lightning Charging Cable"
294484,Wired Headphones,1.0,11.99,11/22/19 20:33,"155 River St, San Francisco, CA 94016",11,11.99, San Francisco,20,"Wired Headphones,Apple Airpods Headphones"
294501,Lightning Charging Cable,1.0,14.95,11/14/19 15:41,"84 Cedar St, Dallas, TX 75001",11,14.95, Dallas,15,"Lightning Charging Cable,AA Batteries (4-pack)"
294526,Google Phone,1.0,600.0,11/29/19 11:17,"357 Hickory St, Portland, ME 04101",11,600.0, Portland,11,"Google Phone,Wired Headphones"
294583,iPhone,1.0,700.0,11/12/19 19:38,"787 4th St, Boston, MA 02215",11,700.0, Boston,19,"iPhone,Lightning Charging Cable"
294590,AA Batteries (4-pack),1.0,3.84,11/12/19 12:32,"956 Lakeview St, Boston, MA 02215",11,3.84, Boston,12,"AA Batteries (4-pack),Lightning Charging Cable"
294591,iPhone,1.0,700.0,11/01/19 15:48,"575 Cedar St, Los Angeles, CA 90001",11,700.0, Los Angeles,15,"iPhone,Apple Airpods Headphones"
294598,Google Phone,1.0,600.0,11/02/19 12:22,"283 Jefferson St, Atlanta, GA 30301",11,600.0, Atlanta,12,"Google Phone,USB-C Charging Cable"
294615,AA Batteries (4-pack),1.0,3.84,11/22/19 18:27,"215 Highland St, New York City, NY 10001",11,3.84, New York City,18,"AA Batteries (4-pack),34in Ultrawide Monitor"
294640,Lightning Charging Cable,1.0,14.95,11/16/19 06:07,"592 14th St, Los Angeles, CA 90001",11,14.95, Los Angeles,6,"Lightning Charging Cable,iPhone"
294659,Apple Airpods Headphones,1.0,150.0,11/23/19 15:43,"299 11th St, Boston, MA 02215",11,150.0, Boston,15,"Apple Airpods Headphones,Bose SoundSport Headphones"
294668,USB-C Charging Cable,1.0,11.95,11/26/19 13:10,"136 Jackson St, San Francisco, CA 94016",11,11.95, San Francisco,13,"USB-C Charging Cable,20in Monitor"
294669,AAA Batteries (4-pack),1.0,2.99,11/16/19 10:56,"348 Lakeview St, Los Angeles, CA 90001",11,2.99, Los Angeles,10,"AAA Batteries (4-pack),Lightning Charging Cable"
294671,Google Phone,1.0,600.0,11/02/19 19:56,"445 River St, Portland, OR 97035",11,600.0, Portland,19,"Google Phone,USB-C Charging Cable"
294718,iPhone,1.0,700.0,11/06/19 14:05,"388 Hickory St, New York City, NY 10001",11,700.0, New York City,14,"iPhone,Lightning Charging Cable"
294720,iPhone,1.0,700.0,11/20/19 10:45,"480 11th St, Seattle, WA 98101",11,700.0, Seattle,10,"iPhone,ThinkPad Laptop"
294732,AAA Batteries (4-pack),4.0,2.99,11/18/19 11:40,"890 Chestnut St, Dallas, TX 75001",11,11.96, Dallas,11,"AAA Batteries (4-pack),Apple Airpods Headphones"
294737,AA Batteries (4-pack),1.0,3.84,11/06/19 20:45,"93 Washington St, Los Angeles, CA 90001",11,3.84, Los Angeles,20,"AA Batteries (4-pack),Lightning Charging Cable"
294796,iPhone,1.0,700.0,11/12/19 06:48,"393 4th St, San Francisco, CA 94016",11,700.0, San Francisco,6,"iPhone,Lightning Charging Cable"
294811,Wired Headphones,1.0,11.99,11/22/19 14:11,"911 Chestnut St, San Francisco, CA 94016",11,11.99, San Francisco,14,"Wired Headphones,Bose SoundSport Headphones"
294830,iPhone,1.0,700.0,11/08/19 13:05,"385 9th St, Los Angeles, CA 90001",11,700.0, Los Angeles,13,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
294832,Macbook Pro Laptop,1.0,1700.0,11/24/19 09:45,"303 9th St, Seattle, WA 98101",11,1700.0, Seattle,9,"Macbook Pro Laptop,34in Ultrawide Monitor"
294840,Lightning Charging Cable,1.0,14.95,11/04/19 04:33,"383 Lakeview St, Boston, MA 02215",11,14.95, Boston,4,"Lightning Charging Cable,USB-C Charging Cable"
294862,27in FHD Monitor,1.0,149.99,11/19/19 16:51,"126 12th St, Portland, OR 97035",11,149.99, Portland,16,"27in FHD Monitor,AA Batteries (4-pack)"
294885,iPhone,1.0,700.0,11/09/19 13:59,"970 Highland St, New York City, NY 10001",11,700.0, New York City,13,"iPhone,Apple Airpods Headphones"
294906,iPhone,1.0,700.0,11/24/19 20:04,"242 Willow St, Portland, OR 97035",11,700.0, Portland,20,"iPhone,Lightning Charging Cable"
294999,iPhone,1.0,700.0,11/18/19 08:20,"764 Chestnut St, Los Angeles, CA 90001",11,700.0, Los Angeles,8,"iPhone,Lightning Charging Cable"
295002,Bose SoundSport Headphones,1.0,99.99,11/14/19 12:05,"298 Sunset St, Austin, TX 73301",11,99.99, Austin,12,"Bose SoundSport Headphones,Apple Airpods Headphones"
295015,AAA Batteries (4-pack),1.0,2.99,11/05/19 12:01,"883 Hickory St, Atlanta, GA 30301",11,2.99, Atlanta,12,"AAA Batteries (4-pack),20in Monitor"
295024,Google Phone,1.0,600.0,11/03/19 17:14,"941 Meadow St, San Francisco, CA 94016",11,600.0, San Francisco,17,"Google Phone,USB-C Charging Cable,Wired Headphones"
295039,Apple Airpods Headphones,1.0,150.0,11/30/19 14:07,"602 North St, New York City, NY 10001",11,150.0, New York City,14,"Apple Airpods Headphones,20in Monitor"
295076,Google Phone,1.0,600.0,11/23/19 22:32,"213 13th St, San Francisco, CA 94016",11,600.0, San Francisco,22,"Google Phone,USB-C Charging Cable"
295103,Bose SoundSport Headphones,1.0,99.99,11/23/19 16:39,"849 Hickory St, San Francisco, CA 94016",11,99.99, San Francisco,16,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
295121,Lightning Charging Cable,2.0,14.95,11/14/19 16:08,"248 Wilson St, Los Angeles, CA 90001",11,29.9, Los Angeles,16,"Lightning Charging Cable,Bose SoundSport Headphones"
295206,Google Phone,1.0,600.0,11/11/19 10:59,"159 West St, Dallas, TX 75001",11,600.0, Dallas,10,"Google Phone,Bose SoundSport Headphones"
295212,iPhone,1.0,700.0,11/18/19 17:53,"320 Elm St, Los Angeles, CA 90001",11,700.0, Los Angeles,17,"iPhone,Wired Headphones"
295214,iPhone,1.0,700.0,11/10/19 14:53,"713 1st St, Dallas, TX 75001",11,700.0, Dallas,14,"iPhone,Lightning Charging Cable"
295247,Lightning Charging Cable,1.0,14.95,11/12/19 13:53,"522 Meadow St, Boston, MA 02215",11,14.95, Boston,13,"Lightning Charging Cable,Wired Headphones"
295312,Google Phone,1.0,600.0,11/05/19 09:42,"877 River St, Los Angeles, CA 90001",11,600.0, Los Angeles,9,"Google Phone,USB-C Charging Cable"
295335,iPhone,1.0,700.0,11/29/19 20:05,"431 Lake St, Los Angeles, CA 90001",11,700.0, Los Angeles,20,"iPhone,Lightning Charging Cable"
295339,AA Batteries (4-pack),1.0,3.84,11/19/19 12:23,"165 North St, Dallas, TX 75001",11,3.84, Dallas,12,"AA Batteries (4-pack),AAA Batteries (4-pack)"
295399,iPhone,1.0,700.0,11/10/19 08:39,"188 11th St, New York City, NY 10001",11,700.0, New York City,8,"iPhone,Apple Airpods Headphones"
295408,Vareebadd Phone,1.0,400.0,11/25/19 11:39,"849 1st St, Boston, MA 02215",11,400.0, Boston,11,"Vareebadd Phone,USB-C Charging Cable"
295447,Vareebadd Phone,1.0,400.0,11/01/19 06:20,"662 Highland St, New York City, NY 10001",11,400.0, New York City,6,"Vareebadd Phone,Wired Headphones"
295487,Apple Airpods Headphones,1.0,150.0,11/23/19 19:22,"235 Main St, San Francisco, CA 94016",11,150.0, San Francisco,19,"Apple Airpods Headphones,Macbook Pro Laptop"
295513,iPhone,1.0,700.0,11/02/19 09:28,"497 South St, San Francisco, CA 94016",11,700.0, San Francisco,9,"iPhone,Lightning Charging Cable"
295526,Apple Airpods Headphones,1.0,150.0,11/21/19 11:26,"550 Park St, Dallas, TX 75001",11,150.0, Dallas,11,"Apple Airpods Headphones,27in FHD Monitor"
295534,Google Phone,1.0,600.0,11/06/19 19:21,"22 Pine St, Boston, MA 02215",11,600.0, Boston,19,"Google Phone,USB-C Charging Cable"
295599,iPhone,1.0,700.0,11/25/19 21:17,"258 Ridge St, New York City, NY 10001",11,700.0, New York City,21,"iPhone,Apple Airpods Headphones"
194110,Google Phone,1.0,600.0,05/31/19 18:07,"498 14th St, Los Angeles, CA 90001",5,600.0, Los Angeles,18,"Google Phone,Wired Headphones"
194170,Google Phone,1.0,600.0,05/30/19 12:30,"711 Maple St, San Francisco, CA 94016",5,600.0, San Francisco,12,"Google Phone,USB-C Charging Cable"
194174,iPhone,1.0,700.0,05/04/19 23:08,"37 North St, Seattle, WA 98101",5,700.0, Seattle,23,"iPhone,Lightning Charging Cable,Wired Headphones"
194179,Flatscreen TV,1.0,300.0,05/10/19 22:51,"143 Spruce St, Boston, MA 02215",5,300.0, Boston,22,"Flatscreen TV,AAA Batteries (4-pack)"
194192,Wired Headphones,1.0,11.99,05/14/19 18:00,"137 Jackson St, San Francisco, CA 94016",5,11.99, San Francisco,18,"Wired Headphones,Bose SoundSport Headphones"
194203,iPhone,1.0,700.0,05/10/19 16:38,"339 Cedar St, Portland, OR 97035",5,700.0, Portland,16,"iPhone,Lightning Charging Cable"
194205,iPhone,1.0,700.0,05/26/19 20:35,"920 Madison St, San Francisco, CA 94016",5,700.0, San Francisco,20,"iPhone,Wired Headphones"
194253,iPhone,1.0,700.0,05/07/19 09:42,"108 Adams St, Austin, TX 73301",5,700.0, Austin,9,"iPhone,Lightning Charging Cable,Wired Headphones,USB-C Charging Cable"
194294,Macbook Pro Laptop,1.0,1700.0,05/31/19 20:44,"365 Ridge St, New York City, NY 10001",5,1700.0, New York City,20,"Macbook Pro Laptop,Bose SoundSport Headphones"
194314,Google Phone,1.0,600.0,05/04/19 11:11,"941 8th St, New York City, NY 10001",5,600.0, New York City,11,"Google Phone,USB-C Charging Cable,Wired Headphones"
194320,iPhone,1.0,700.0,05/17/19 05:53,"180 Adams St, New York City, NY 10001",5,700.0, New York City,5,"iPhone,Lightning Charging Cable"
194343,AAA Batteries (4-pack),2.0,2.99,05/28/19 17:26,"21 Highland St, San Francisco, CA 94016",5,5.98, San Francisco,17,"AAA Batteries (4-pack),AA Batteries (4-pack)"
194370,iPhone,1.0,700.0,05/29/19 08:41,"697 Maple St, Los Angeles, CA 90001",5,700.0, Los Angeles,8,"iPhone,ThinkPad Laptop"
194378,Google Phone,1.0,600.0,05/23/19 16:07,"865 Jackson St, San Francisco, CA 94016",5,600.0, San Francisco,16,"Google Phone,Bose SoundSport Headphones"
194382,Vareebadd Phone,1.0,400.0,05/20/19 14:54,"897 Wilson St, San Francisco, CA 94016",5,400.0, San Francisco,14,"Vareebadd Phone,Bose SoundSport Headphones"
194416,Google Phone,1.0,600.0,05/03/19 08:35,"992 Sunset St, New York City, NY 10001",5,600.0, New York City,8,"Google Phone,USB-C Charging Cable"
194426,Google Phone,1.0,600.0,05/04/19 14:40,"783 Sunset St, Dallas, TX 75001",5,600.0, Dallas,14,"Google Phone,Bose SoundSport Headphones"
194474,Wired Headphones,1.0,11.99,05/09/19 07:49,"281 Chestnut St, San Francisco, CA 94016",5,11.99, San Francisco,7,"Wired Headphones,USB-C Charging Cable"
194494,Google Phone,1.0,600.0,05/22/19 13:48,"903 Center St, Boston, MA 02215",5,600.0, Boston,13,"Google Phone,Wired Headphones"
194509,Apple Airpods Headphones,1.0,150.0,05/24/19 18:32,"609 Center St, Boston, MA 02215",5,150.0, Boston,18,"Apple Airpods Headphones,Lightning Charging Cable"
194511,Google Phone,1.0,600.0,05/26/19 19:13,"956 Walnut St, New York City, NY 10001",5,600.0, New York City,19,"Google Phone,USB-C Charging Cable"
194566,Google Phone,1.0,600.0,05/02/19 18:12,"680 Church St, San Francisco, CA 94016",5,600.0, San Francisco,18,"Google Phone,Bose SoundSport Headphones"
194575,AA Batteries (4-pack),2.0,3.84,05/10/19 11:24,"474 Forest St, Los Angeles, CA 90001",5,7.68, Los Angeles,11,"AA Batteries (4-pack),AAA Batteries (4-pack)"
194588,ThinkPad Laptop,1.0,999.99,05/27/19 07:57,"87 Jefferson St, San Francisco, CA 94016",5,999.99, San Francisco,7,"ThinkPad Laptop,AAA Batteries (4-pack)"
194600,Lightning Charging Cable,1.0,14.95,05/22/19 11:57,"310 Spruce St, Dallas, TX 75001",5,14.95, Dallas,11,"Lightning Charging Cable,27in FHD Monitor"
194710,AA Batteries (4-pack),1.0,3.84,05/20/19 18:18,"750 Hickory St, Boston, MA 02215",5,3.84, Boston,18,"AA Batteries (4-pack),Wired Headphones"
194731,Wired Headphones,1.0,11.99,05/09/19 21:25,"401 Main St, Dallas, TX 75001",5,11.99, Dallas,21,"Wired Headphones,AAA Batteries (4-pack)"
194749,Wired Headphones,1.0,11.99,05/31/19 22:24,"555 Hill St, Los Angeles, CA 90001",5,11.99, Los Angeles,22,"Wired Headphones,Lightning Charging Cable"
194754,Bose SoundSport Headphones,1.0,99.99,05/26/19 17:18,"942 10th St, Los Angeles, CA 90001",5,99.99, Los Angeles,17,"Bose SoundSport Headphones,34in Ultrawide Monitor"
194762,20in Monitor,1.0,109.99,05/20/19 17:20,"202 8th St, New York City, NY 10001",5,109.99, New York City,17,"20in Monitor,AAA Batteries (4-pack)"
194774,Vareebadd Phone,1.0,400.0,05/30/19 17:37,"961 Ridge St, New York City, NY 10001",5,400.0, New York City,17,"Vareebadd Phone,27in FHD Monitor"
194780,Google Phone,1.0,600.0,05/29/19 12:26,"997 Forest St, Los Angeles, CA 90001",5,600.0, Los Angeles,12,"Google Phone,Wired Headphones"
194786,Apple Airpods Headphones,1.0,150.0,05/17/19 19:58,"257 Main St, San Francisco, CA 94016",5,150.0, San Francisco,19,"Apple Airpods Headphones,27in 4K Gaming Monitor"
194791,Wired Headphones,1.0,11.99,05/09/19 13:09,"28 11th St, Boston, MA 02215",5,11.99, Boston,13,"Wired Headphones,20in Monitor"
194815,AA Batteries (4-pack),4.0,3.84,05/23/19 14:27,"440 Center St, New York City, NY 10001",5,15.36, New York City,14,"AA Batteries (4-pack),USB-C Charging Cable"
194823,iPhone,1.0,700.0,05/13/19 08:54,"949 Elm St, San Francisco, CA 94016",5,700.0, San Francisco,8,"iPhone,Lightning Charging Cable"
194840,Google Phone,1.0,600.0,05/04/19 21:39,"917 Church St, New York City, NY 10001",5,600.0, New York City,21,"Google Phone,Wired Headphones"
194854,Google Phone,1.0,600.0,05/27/19 19:42,"447 West St, New York City, NY 10001",5,600.0, New York City,19,"Google Phone,Wired Headphones"
194894,iPhone,1.0,700.0,05/15/19 15:20,"528 Dogwood St, San Francisco, CA 94016",5,700.0, San Francisco,15,"iPhone,Lightning Charging Cable"
194909,iPhone,1.0,700.0,05/14/19 18:17,"261 Lakeview St, New York City, NY 10001",5,700.0, New York City,18,"iPhone,Lightning Charging Cable"
194927,Wired Headphones,1.0,11.99,05/22/19 11:22,"570 6th St, San Francisco, CA 94016",5,11.99, San Francisco,11,"Wired Headphones,AAA Batteries (4-pack)"
